Frequency (Hz)	Level (dB)
19709.609985	-106.425102
19710.282898	-106.479881
19710.955811	-107.549843
19711.628723	-109.245491
19712.301636	-108.126831
19712.974548	-106.684555
19713.647461	-106.295052
19714.320374	-107.051926
19714.993286	-107.153221
19715.666199	-108.140968
19716.339111	-107.987038
19717.012024	-107.531548
19717.684937	-106.978333
19718.357849	-107.627014
19719.030762	-107.680237
19719.703674	-107.140938
19720.376587	-108.937851
19721.049500	-108.647087
19721.722412	-107.578514
19722.395325	-106.122345
19723.068237	-106.866722
19723.741150	-106.438614
19724.414062	-106.394104
19725.086975	-106.806335
19725.759888	-106.645164
19726.432800	-106.708832
19727.105713	-107.580650
19727.778625	-107.617012
19728.451538	-108.321701
19729.124451	-107.533195
19729.797363	-105.836617
19730.470276	-105.722031
19731.143188	-107.134201
19731.816101	-107.241058
19732.489014	-106.973923
19733.161926	-106.739510
19733.834839	-106.502655
19734.507751	-106.532478
19735.180664	-106.424141
19735.853577	-106.253052
19736.526489	-107.011780
19737.199402	-107.192673
19737.872314	-107.701714
19738.545227	-107.638687
19739.218140	-107.241417
19739.891052	-106.807190
19740.563965	-106.228874
19741.236877	-106.598473
19741.909790	-106.947914
19742.582703	-107.121803
19743.255615	-107.628464
19743.928528	-107.314423
19744.601440	-107.001648
19745.274353	-106.413315
19745.947266	-106.219673
19746.620178	-107.018311
19747.293091	-107.109200
19747.966003	-106.565277
19748.638916	-107.003403
19749.311829	-108.170502
19749.984741	-106.952385
19750.657654	-106.117256
19751.330566	-107.427895
19752.003479	-107.352448
19752.676392	-107.601868
19753.349304	-107.660568
19754.022217	-107.336372
19754.695129	-107.877975
19755.368042	-108.312706
19756.040955	-107.401810
19756.713867	-107.143974
19757.386780	-106.040062
19758.059692	-106.406036
19758.732605	-106.933098
19759.405518	-107.803574
19760.078430	-107.795067
19760.751343	-107.484467
19761.424255	-106.838295
19762.097168	-106.713364
19762.770081	-106.547745
19763.442993	-106.699989
19764.115906	-106.610390
19764.788818	-106.417564
19765.461731	-106.816200
19766.134644	-108.278679
19766.807556	-107.461044
19767.480469	-106.952728
19768.153381	-106.300148
19768.826294	-106.237144
19769.499207	-105.890266
19770.172119	-106.225845
19770.845032	-106.789078
19771.517944	-107.030289
19772.190857	-106.878639
19772.863770	-107.124298
19773.536682	-106.570694
19774.209595	-105.009575
19774.882507	-106.491463
19775.555420	-107.710762
19776.228333	-106.314499
19776.901245	-106.253647
19777.574158	-106.179192
19778.247070	-106.391907
19778.919983	-106.628960
19779.592896	-107.452026
19780.265808	-107.510513
19780.938721	-107.361015
19781.611633	-107.488655
19782.284546	-107.461571
19782.957458	-107.817490
19783.630371	-106.499283
19784.303284	-105.665535
19784.976196	-106.154510
19785.649109	-106.512642
19786.322021	-106.690483
19786.994934	-107.682312
19787.667847	-107.151108
19788.340759	-106.338562
19789.013672	-107.365875
19789.686584	-108.269783
19790.359497	-107.832863
19791.032410	-106.915138
19791.705322	-107.027084
19792.378235	-108.798111
19793.051147	-108.795280
19793.724060	-107.381485
19794.396973	-107.210365
19795.069885	-107.759933
19795.742798	-107.638008
19796.415710	-107.497215
19797.088623	-108.231483
19797.761536	-107.554443
19798.434448	-107.023567
19799.107361	-106.826759
19799.780273	-106.553894
19800.453186	-105.960304
19801.126099	-106.423958
19801.799011	-106.375458
19802.471924	-106.142731
19803.144836	-106.011719
19803.817749	-107.291420
19804.490662	-108.420151
19805.163574	-108.040695
19805.836487	-107.830772
19806.509399	-107.794205
19807.182312	-107.902176
19807.855225	-107.776855
19808.528137	-107.952942
19809.201050	-107.375801
19809.873962	-107.912819
19810.546875	-107.951424
19811.219788	-108.178856
19811.892700	-107.856483
19812.565613	-107.357971
19813.238525	-107.491539
19813.911438	-108.423134
19814.584351	-108.381996
19815.257263	-107.016319
19815.930176	-106.579887
19816.603088	-106.803886
19817.276001	-106.585373
19817.948914	-107.311157
19818.621826	-107.767227
19819.294739	-107.662582
19819.967651	-108.372864
19820.640564	-107.056808
19821.313477	-106.823906
19821.986389	-107.756912
19822.659302	-108.710159
19823.332214	-108.043800
19824.005127	-106.882042
19824.678040	-107.260422
19825.350952	-108.070259
19826.023865	-106.940308
19826.696777	-106.768044
19827.369690	-107.459175
19828.042603	-107.874664
19828.715515	-108.645020
19829.388428	-108.240776
19830.061340	-107.951004
19830.734253	-107.824738
19831.407166	-107.706947
19832.080078	-108.453491
19832.752991	-108.462067
19833.425903	-108.299583
19834.098816	-108.433525
19834.771729	-108.300789
19835.444641	-109.147636
19836.117554	-108.178307
19836.790466	-107.414284
19837.463379	-106.848984
19838.136292	-106.621902
19838.809204	-106.987823
19839.482117	-107.332771
19840.155029	-109.048439
19840.827942	-108.875824
19841.500854	-108.458725
19842.173767	-108.725922
19842.846680	-108.140900
19843.519592	-108.952850
19844.192505	-108.020576
19844.865417	-108.047142
19845.538330	-106.683075
19846.211243	-107.011734
19846.884155	-108.029747
19847.557068	-108.478119
19848.229980	-107.351799
19848.902893	-105.920174
19849.575806	-105.073021
19850.248718	-105.288445
19850.921631	-105.952621
19851.594543	-106.134178
19852.267456	-105.551758
19852.940369	-106.495140
19853.613281	-107.523376
19854.286194	-107.766708
19854.959106	-107.000595
19855.632019	-106.694489
19856.304932	-105.682343
19856.977844	-104.936653
19857.650757	-105.493584
19858.323669	-106.618301
19858.996582	-107.697327
19859.669495	-107.303040
19860.342407	-105.949944
19861.015320	-105.594902
19861.688232	-105.748718
19862.361145	-106.066490
19863.034058	-106.206696
19863.706970	-106.385033
19864.379883	-107.744263
19865.052795	-108.140244
19865.725708	-106.550835
19866.398621	-105.395035
19867.071533	-106.041107
19867.744446	-107.536392
19868.417358	-107.111641
19869.090271	-106.402519
19869.763184	-107.065361
19870.436096	-107.144363
19871.109009	-107.916664
19871.781921	-107.946434
19872.454834	-108.292992
19873.127747	-109.683311
19873.800659	-109.661049
19874.473572	-107.401306
19875.146484	-106.065018
19875.819397	-106.142357
19876.492310	-107.916740
19877.165222	-108.098389
19877.838135	-107.655396
19878.511047	-108.125626
19879.183960	-107.783813
19879.856873	-106.960541
19880.529785	-106.924377
19881.202698	-106.723320
19881.875610	-106.827477
19882.548523	-105.803543
19883.221436	-105.020477
19883.894348	-105.075668
19884.567261	-105.232460
19885.240173	-105.096931
19885.913086	-105.671135
19886.585999	-106.329964
19887.258911	-107.205101
19887.931824	-107.394676
19888.604736	-106.288788
19889.277649	-106.272758
19889.950562	-106.319565
19890.623474	-106.191841
19891.296387	-106.386856
19891.969299	-106.050476
19892.642212	-105.632156
19893.315125	-104.883354
19893.988037	-105.021294
19894.660950	-106.447113
19895.333862	-108.091179
19896.006775	-108.198456
19896.679688	-108.008400
19897.352600	-108.218102
19898.025513	-107.394279
19898.698425	-107.362488
19899.371338	-107.072357
19900.044250	-106.510002
19900.717163	-105.455711
19901.390076	-105.653030
19902.062988	-106.839355
19902.735901	-107.267853
19903.408813	-107.004768
19904.081726	-107.612473
19904.754639	-107.432663
19905.427551	-107.444794
19906.100464	-107.847656
19906.773376	-108.207787
19907.446289	-109.191948
19908.119202	-108.968361
19908.792114	-108.640930
19909.465027	-108.818985
19910.137939	-107.528168
19910.810852	-106.129005
19911.483765	-105.722359
19912.156677	-106.385437
19912.829590	-106.961075
19913.502502	-107.178505
19914.175415	-106.460938
19914.848328	-106.487038
19915.521240	-106.935814
19916.194153	-106.655411
19916.867065	-106.822708
19917.539978	-106.658180
19918.212891	-107.355057
19918.885803	-108.410400
19919.558716	-108.412949
19920.231628	-108.942978
19920.904541	-108.299721
19921.577454	-107.241020
19922.250366	-106.437523
19922.923279	-106.646141
19923.596191	-106.985100
19924.269104	-107.983612
19924.942017	-108.825050
19925.614929	-107.873444
19926.287842	-106.769760
19926.960754	-107.085129
19927.633667	-107.785789
19928.306580	-107.097023
19928.979492	-107.128204
19929.652405	-107.149803
19930.325317	-107.123405
19930.998230	-107.802162
19931.671143	-108.536644
19932.344055	-108.097046
19933.016968	-107.881836
19933.689880	-107.461037
19934.362793	-107.414581
19935.035706	-108.219978
19935.708618	-107.342415
19936.381531	-106.252579
19937.054443	-106.966736
19937.727356	-107.218735
19938.400269	-107.381599
19939.073181	-108.080933
19939.746094	-106.761124
19940.419006	-107.200188
19941.091919	-108.403091
19941.764832	-107.895958
19942.437744	-107.102051
19943.110657	-106.695587
19943.783569	-107.279785
19944.456482	-108.360069
19945.129395	-108.901459
19945.802307	-108.649780
19946.475220	-107.386024
19947.148132	-106.829628
19947.821045	-107.082741
19948.493958	-107.797569
19949.166870	-108.408531
19949.839783	-109.331146
19950.512695	-108.542717
19951.185608	-106.735023
19951.858521	-107.418373
19952.531433	-108.193916
19953.204346	-108.254959
19953.877258	-107.751022
19954.550171	-107.273750
19955.223083	-106.803619
19955.895996	-106.660866
19956.568909	-106.681435
19957.241821	-107.782471
19957.914734	-108.358864
19958.587646	-108.181183
19959.260559	-107.839890
19959.933472	-107.203331
19960.606384	-105.804146
19961.279297	-106.463791
19961.952209	-106.364052
19962.625122	-105.700050
19963.298035	-105.669235
19963.970947	-106.044479
19964.643860	-105.799606
19965.316772	-106.615036
19965.989685	-107.361725
19966.662598	-106.687958
19967.335510	-104.818939
19968.008423	-105.078094
19968.681335	-106.668381
19969.354248	-107.994286
19970.027161	-107.680992
19970.700073	-106.380943
19971.372986	-106.890282
19972.045898	-107.379860
19972.718811	-106.779045
19973.391724	-105.650764
19974.064636	-105.993195
19974.737549	-107.462799
19975.410461	-107.673782
19976.083374	-107.543884
19976.756287	-107.693474
19977.429199	-108.116379
19978.102112	-107.927307
19978.775024	-109.241066
19979.447937	-108.686172
19980.120850	-107.902657
19980.793762	-107.229576
19981.466675	-106.146942
19982.139587	-105.937401
19982.812500	-106.839592
19983.485413	-107.127266
19984.158325	-106.537498
19984.831238	-106.763062
19985.504150	-106.133995
19986.177063	-105.644638
19986.849976	-105.933800
19987.522888	-106.817253
19988.195801	-107.910378
19988.868713	-107.937981
19989.541626	-107.718742
19990.214539	-106.258369
19990.887451	-106.268661
19991.560364	-107.356873
19992.233276	-106.714424
19992.906189	-106.275131
19993.579102	-106.008041
19994.252014	-105.588112
19994.924927	-106.771759
19995.597839	-107.784241
19996.270752	-108.215019
19996.943665	-108.140327
19997.616577	-107.512924
19998.289490	-107.965942
19998.962402	-107.452614
19999.635315	-106.756592
20000.308228	-107.294029
20000.981140	-107.480957
20001.654053	-106.438454
20002.326965	-106.715500
20002.999878	-106.386337
20003.672791	-105.831100
20004.345703	-106.334763
20005.018616	-105.685631
20005.691528	-105.370125
20006.364441	-105.816940
20007.037354	-106.710541
20007.710266	-106.989449
20008.383179	-106.527390
20009.056091	-106.373192
20009.729004	-106.469299
20010.401917	-107.830223
20011.074829	-107.479370
20011.747742	-106.998535
20012.420654	-106.707451
20013.093567	-106.344193
20013.766479	-106.251511
20014.439392	-106.681381
20015.112305	-106.883926
20015.785217	-106.231194
20016.458130	-106.281548
20017.131042	-107.502174
20017.803955	-108.814613
20018.476868	-107.741486
20019.149780	-107.528328
20019.822693	-106.952553
20020.495605	-108.175880
20021.168518	-108.465622
20021.841431	-107.200089
20022.514343	-107.437042
20023.187256	-107.887238
20023.860168	-107.233505
20024.533081	-107.424751
20025.205994	-107.946075
20025.878906	-108.371300
20026.551819	-107.280807
20027.224731	-107.993988
20027.897644	-108.465378
20028.570557	-107.635414
20029.243469	-108.403313
20029.916382	-108.910667
20030.589294	-108.151443
20031.262207	-107.543633
20031.935120	-107.771774
20032.608032	-108.722435
20033.280945	-108.352425
20033.953857	-107.546974
20034.626770	-107.870522
20035.299683	-108.907326
20035.972595	-108.907784
20036.645508	-107.465546
20037.318420	-107.590942
20037.991333	-107.530769
20038.664246	-108.099869
20039.337158	-107.542854
20040.010071	-107.088318
20040.682983	-106.343300
20041.355896	-106.457497
20042.028809	-107.118004
20042.701721	-107.478142
20043.374634	-107.509544
20044.047546	-108.143211
20044.720459	-109.669525
20045.393372	-109.190964
20046.066284	-107.761116
20046.739197	-107.483780
20047.412109	-107.560631
20048.085022	-108.447380
20048.757935	-107.843086
20049.430847	-106.795441
20050.103760	-107.330269
20050.776672	-107.438522
20051.449585	-106.682457
20052.122498	-106.495888
20052.795410	-105.997475
20053.468323	-106.497070
20054.141235	-107.945686
20054.814148	-108.444756
20055.487061	-108.276711
20056.159973	-107.124260
20056.832886	-106.306358
20057.505798	-106.217117
20058.178711	-106.524200
20058.851624	-107.643539
20059.524536	-108.646935
20060.197449	-107.860786
20060.870361	-106.837868
20061.543274	-105.672684
20062.216187	-105.549324
20062.889099	-106.401131
20063.562012	-107.657776
20064.234924	-108.123436
20064.907837	-106.875107
20065.580750	-105.259712
20066.253662	-104.392570
20066.926575	-105.012947
20067.599487	-106.262131
20068.272400	-107.332664
20068.945312	-107.491089
20069.618225	-107.766815
20070.291138	-107.876839
20070.964050	-107.386879
20071.636963	-106.858063
20072.309875	-106.877876
20072.982788	-107.779060
20073.655701	-108.838074
20074.328613	-107.533539
20075.001526	-106.839828
20075.674438	-107.933342
20076.347351	-108.292564
20077.020264	-107.961151
20077.693176	-106.967896
20078.366089	-105.435768
20079.039001	-103.677071
20079.711914	-102.795242
20080.384827	-104.485779
20081.057739	-106.382523
20081.730652	-107.851433
20082.403564	-107.174500
20083.076477	-107.039375
20083.749390	-108.386833
20084.422302	-106.782959
20085.095215	-106.255157
20085.768127	-106.529854
20086.441040	-106.360123
20087.113953	-106.584038
20087.786865	-107.195419
20088.459778	-108.619339
20089.132690	-108.717735
20089.805603	-107.909294
20090.478516	-108.352226
20091.151428	-108.008720
20091.824341	-107.528770
20092.497253	-107.571625
20093.170166	-108.898415
20093.843079	-108.334282
20094.515991	-106.724228
20095.188904	-107.159103
20095.861816	-107.632866
20096.534729	-108.678658
20097.207642	-108.726883
20097.880554	-109.431290
20098.553467	-108.670128
20099.226379	-107.190216
20099.899292	-106.603912
20100.572205	-106.636345
20101.245117	-107.800880
20101.918030	-108.773895
20102.590942	-108.712631
20103.263855	-108.597466
20103.936768	-107.796509
20104.609680	-107.275345
20105.282593	-108.114929
20105.955505	-108.865364
20106.628418	-107.860237
20107.301331	-107.619438
20107.974243	-108.056458
20108.647156	-108.776611
20109.320068	-107.304581
20109.992981	-106.287193
20110.665894	-107.428986
20111.338806	-107.584091
20112.011719	-107.048996
20112.684631	-106.360046
20113.357544	-106.168930
20114.030457	-106.756409
20114.703369	-106.446594
20115.376282	-106.717041
20116.049194	-107.201080
20116.722107	-108.104774
20117.395020	-107.833794
20118.067932	-107.742020
20118.740845	-107.766518
20119.413757	-106.970474
20120.086670	-106.799911
20120.759583	-106.719727
20121.432495	-106.523834
20122.105408	-107.297821
20122.778320	-109.075417
20123.451233	-110.210983
20124.124146	-108.400253
20124.797058	-107.170502
20125.469971	-107.172173
20126.142883	-107.597908
20126.815796	-106.628181
20127.488708	-106.816338
20128.161621	-107.649025
20128.834534	-109.134735
20129.507446	-109.994392
20130.180359	-109.003311
20130.853271	-108.288513
20131.526184	-107.735031
20132.199097	-107.557617
20132.872009	-106.588516
20133.544922	-105.469826
20134.217834	-105.259605
20134.890747	-105.621101
20135.563660	-106.144073
20136.236572	-106.199348
